invoice_id,customer_id,invoice_date,invoice_amount,due_date,invoice_status
INV109179,C03574,2024-10-24,5401,2024-12-08,Overdue
INV109180,C07615,2024-03-24,6550,2024-05-23,Paid
INV109181,C05700,2024-05-13,15796,2024-06-27,Paid
INV109182,C08186,2024-09-11,2809,2024-10-26,Paid
INV109183,C07153,2024-01-11,3897,2024-02-10,Paid
INV109184,C06183,2024-07-28,10395,2024-09-26,Paid
INV109185,C00473,2024-03-13,16845,2024-04-27,Paid
INV109186,C09349,2024-05-19,7410,2024-07-03,Paid
INV109187,C04420,2024-10-13,1558,2024-11-27,Open
INV109188,C08244,2024-06-07,21376,2024-07-07,Paid
INV109189,C07092,2024-06-19,14348,2024-08-18,Open
INV109190,C09620,2024-07-04,22729,2024-09-02,Paid
INV109191,C05879,2024-02-19,8260,2024-03-20,Paid
INV109192,C06661,2024-09-03,4545,2024-11-02,Paid
INV109193,C04456,2024-12-19,12086,2025-01-18,Paid
INV109194,C05780,2024-07-26,11319,2024-09-24,Paid
INV109195,C07405,2024-02-10,17750,2024-03-26,Paid
INV109196,C00068,2024-04-21,15721,2024-06-20,Overdue
INV109197,C09366,2024-07-22,10658,2024-09-05,Overdue
INV109198,C04577,2024-07-23,24874,2024-09-21,Open
INV109199,C06057,2024-06-20,14543,2024-08-04,Open
INV109200,C08453,2024-05-06,17566,2024-07-05,Open
INV109201,C01650,2024-03-06,3061,2024-04-20,Paid
INV109202,C00677,2024-09-27,9760,2024-11-26,Overdue
INV109203,C07224,2024-02-03,22691,2024-03-04,Open
INV109204,C06552,2024-07-16,17969,2024-09-14,Overdue
INV109205,C03940,2024-02-13,1433,2024-03-29,Paid
INV109206,C04339,2024-09-09,12322,2024-10-09,Paid
INV109207,C06658,2024-06-09,15351,2024-07-09,Paid
INV109208,C09871,2024-11-30,19631,2025-01-14,Paid
INV109209,C09385,2024-12-20,2274,2025-01-19,Paid
INV109210,C00666,2024-12-13,9791,2025-01-27,Paid
INV109211,C04863,2024-12-27,13599,2025-01-26,Paid
INV109212,C09794,2024-04-27,4316,2024-06-26,Overdue
INV109213,C01910,2024-10-22,22856,2024-12-06,Paid
INV109214,C07453,2024-09-18,14109,2024-10-18,Overdue
INV109215,C06598,2024-03-15,6437,2024-04-14,Paid
INV109216,C00188,2024-01-14,23224,2024-02-28,Open
INV109217,C08897,2024-01-05,9941,2024-02-19,Paid
INV109218,C07691,2024-10-27,3795,2024-12-11,Paid
INV109219,C09559,2024-07-05,10574,2024-08-04,Paid
INV109220,C07391,2024-07-19,24630,2024-08-18,Paid
INV109221,C00335,2024-10-25,19935,2024-12-24,Paid
INV109222,C06601,2024-09-07,2077,2024-10-22,Overdue
INV109223,C07616,2024-06-03,20710,2024-08-02,Paid
INV109224,C00356,2024-07-15,1567,2024-08-29,Paid
INV109225,C01923,2024-03-09,20919,2024-04-08,Paid
INV109226,C04328,2024-02-17,19372,2024-04-02,Open
INV109227,C03339,2024-09-05,12823,2024-11-04,Paid
INV109228,C00796,2024-08-19,18603,2024-10-18,Overdue
INV109229,C00190,2024-04-20,21351,2024-05-20,Overdue
INV109230,C07452,2024-11-24,11254,2025-01-23,Paid
INV109231,C09006,2024-10-07,2917,2024-12-06,Paid
INV109232,C02167,2024-05-15,23595,2024-06-14,Paid
INV109233,C09872,2024-03-18,20762,2024-05-17,Overdue
INV109234,C02059,2024-08-18,22683,2024-09-17,Paid
INV109235,C06071,2024-09-11,22298,2024-10-11,Paid
INV109236,C04394,2024-06-08,17503,2024-08-07,Open
INV109237,C09413,2024-03-01,2614,2024-03-31,Open
INV109238,C09820,2024-03-27,6360,2024-05-11,Paid
INV109239,C02381,2024-01-01,19537,2024-01-31,Overdue
INV109240,C09592,2024-04-20,4086,2024-06-19,Paid
INV109241,C08326,2024-06-07,1906,2024-07-22,Open
INV109242,C05052,2024-08-21,3289,2024-10-05,Open
INV109243,C02710,2024-03-10,21016,2024-04-24,Overdue
INV109244,C01280,2024-12-29,17895,2025-02-12,Paid
INV109245,C00553,2024-03-21,18638,2024-04-20,Paid
INV109246,C06332,2024-07-20,8331,2024-08-19,Paid
INV109247,C06873,2024-04-02,16057,2024-05-02,Paid
INV109248,C01154,2024-12-27,16948,2025-02-25,Open
INV109249,C06920,2024-03-12,22375,2024-05-11,Open
INV109250,C04159,2024-02-26,6253,2024-04-11,Overdue
INV109251,C00955,2024-01-11,3901,2024-03-11,Open
INV109252,C05566,2024-05-25,9875,2024-06-24,Open
INV109253,C06869,2024-05-27,6321,2024-06-26,Open
INV109254,C00236,2024-07-26,12714,2024-08-25,Open
INV109255,C01109,2024-03-31,20568,2024-04-30,Paid
INV109256,C01797,2024-03-27,8471,2024-04-26,Paid
INV109257,C03474,2024-04-18,19509,2024-06-02,Paid
INV109258,C05286,2024-10-09,11160,2024-11-08,Paid
INV109259,C07396,2024-07-23,20737,2024-08-22,Paid
INV109260,C09583,2024-04-06,24097,2024-05-06,Paid
INV109261,C05530,2024-09-21,16165,2024-11-05,Open
INV109262,C02212,2024-09-25,18736,2024-10-25,Open
INV109263,C02642,2024-09-20,8068,2024-11-19,Paid
INV109264,C03229,2024-04-23,22542,2024-06-07,Paid
INV109265,C00927,2024-11-07,19825,2024-12-22,Overdue
INV109266,C05823,2024-08-06,13097,2024-09-05,Paid
INV109267,C02922,2024-08-20,8208,2024-09-19,Paid
INV109268,C03828,2024-04-06,22436,2024-05-06,Paid
INV109269,C07336,2024-01-07,17932,2024-02-21,Paid
INV109270,C08313,2024-03-17,18251,2024-05-01,Paid
INV109271,C00966,2024-05-07,10723,2024-07-06,Paid
INV109272,C04214,2024-07-02,11863,2024-08-01,Paid
INV109273,C03720,2024-04-13,18583,2024-05-13,Open
INV109274,C03914,2024-03-24,9411,2024-04-23,Paid
INV109275,C03180,2024-10-19,3645,2024-12-03,Paid
INV109276,C03371,2024-03-04,6700,2024-04-18,Paid
INV109277,C06819,2024-08-20,16974,2024-10-04,Open
INV109278,C05907,2024-01-17,17077,2024-03-02,Open
INV109279,C05139,2024-04-02,23421,2024-05-17,Open
INV109280,C03092,2024-10-03,12259,2024-12-02,Paid
INV109281,C09969,2024-03-18,21179,2024-05-02,Overdue
INV109282,C08964,2024-12-26,16103,2025-02-09,Open
INV109283,C04657,2024-04-20,11323,2024-06-19,Paid
INV109284,C03578,2024-12-07,18702,2025-01-21,Overdue
INV109285,C06298,2024-11-03,8737,2025-01-02,Open
INV109286,C01539,2024-03-17,5426,2024-04-16,Open
INV109287,C02868,2024-08-21,10653,2024-10-20,Paid
INV109288,C03550,2024-04-04,18120,2024-05-04,Paid
INV109289,C06528,2024-09-24,11157,2024-11-23,Open
INV109290,C08996,2024-12-17,23888,2025-01-16,Overdue
INV109291,C04777,2024-02-15,21137,2024-04-15,Overdue
INV109292,C00179,2024-11-21,20639,2024-12-21,Overdue
INV109293,C08807,2024-08-02,7107,2024-09-16,Open
INV109294,C01755,2024-11-22,18164,2025-01-21,Paid
INV109295,C07696,2024-10-02,23968,2024-11-16,Open
INV109296,C08239,2024-03-08,22562,2024-05-07,Paid
INV109297,C08016,2024-12-06,19165,2025-01-20,Open
INV109298,C06702,2024-10-26,24209,2024-11-25,Paid
INV109299,C06327,2024-10-12,8073,2024-11-11,Paid
INV109300,C06498,2024-10-13,23623,2024-11-12,Open
INV109301,C02535,2024-05-06,6297,2024-06-20,Overdue
INV109302,C08408,2024-08-20,22026,2024-10-19,Open
INV109303,C02940,2024-06-30,17810,2024-08-14,Paid
INV109304,C05766,2024-01-14,17580,2024-03-14,Paid
INV109305,C02900,2024-04-11,1732,2024-05-11,Overdue
INV109306,C02877,2024-05-30,10735,2024-07-29,Open
INV109307,C09429,2024-11-20,4630,2024-12-20,Paid
INV109308,C01008,2024-06-28,8373,2024-07-28,Open
INV109309,C04830,2024-06-26,18146,2024-08-10,Open
INV109310,C06465,2024-07-31,17064,2024-09-14,Open
INV109311,C08058,2024-02-02,15245,2024-03-03,Overdue
INV109312,C02160,2024-01-09,7867,2024-02-08,Open
INV109313,C03185,2024-12-16,8872,2025-02-14,Open
INV109314,C08566,2024-09-20,10411,2024-10-20,Open
INV109315,C01287,2024-07-21,22598,2024-09-19,Paid
INV109316,C08560,2024-09-19,10161,2024-11-03,Open
INV109317,C04474,2024-05-28,15391,2024-06-27,Paid
INV109318,C04921,2024-04-01,5556,2024-05-16,Overdue
INV109319,C03926,2024-02-22,17536,2024-04-22,Open
INV109320,C04770,2024-01-15,10032,2024-03-15,Paid
INV109321,C03117,2024-02-21,15415,2024-03-22,Overdue
INV109322,C01295,2024-07-18,20134,2024-08-17,Paid
INV109323,C03977,2024-02-06,22128,2024-03-07,Paid
INV109324,C06866,2024-12-12,10720,2025-02-10,Paid
INV109325,C06391,2024-03-19,19875,2024-05-03,Open
INV109326,C00174,2024-11-12,2619,2024-12-12,Open
INV109327,C07326,2024-05-29,16334,2024-07-13,Paid
INV109328,C07819,2024-02-05,22331,2024-03-06,Paid
INV109329,C04982,2024-04-03,20843,2024-05-18,Paid
INV109330,C03835,2024-12-18,10534,2025-02-16,Paid
INV109331,C02430,2024-07-09,8587,2024-08-08,Paid
INV109332,C06568,2024-06-14,6729,2024-08-13,Paid
INV109333,C08006,2024-02-09,17552,2024-04-09,Overdue
INV109334,C07790,2024-03-04,19260,2024-04-18,Open
INV109335,C07463,2024-07-02,15860,2024-08-16,Paid
INV109336,C08885,2024-09-26,16735,2024-11-25,Overdue
INV109337,C00874,2024-05-09,8787,2024-06-08,Paid
INV109338,C03097,2024-08-26,3783,2024-10-10,Open
INV109339,C08950,2024-10-01,15756,2024-11-30,Paid
INV109340,C03625,2024-03-18,7324,2024-05-17,Open
INV109341,C05554,2024-11-22,23758,2025-01-21,Open
INV109342,C01566,2024-05-04,7306,2024-06-03,Paid
INV109343,C03117,2024-01-09,23301,2024-02-23,Overdue
INV109344,C08501,2024-10-15,19599,2024-11-29,Open
INV109345,C08346,2024-05-06,24423,2024-07-05,Paid
INV109346,C09159,2024-08-03,19016,2024-09-02,Paid
INV109347,C01164,2024-04-25,19583,2024-06-24,Open
INV109348,C02817,2024-11-12,24792,2024-12-27,Open
INV109349,C08577,2024-04-15,5195,2024-05-15,Paid
INV109350,C02796,2024-07-31,3046,2024-09-29,Overdue
INV109351,C01057,2024-02-13,1498,2024-03-29,Open
INV109352,C09924,2024-03-05,8148,2024-04-19,Overdue
INV109353,C07346,2024-03-25,3814,2024-05-09,Paid
INV109354,C09862,2024-02-26,2563,2024-03-27,Paid
INV109355,C04077,2024-08-19,6387,2024-09-18,Overdue
INV109356,C03775,2024-10-06,10894,2024-11-20,Overdue
INV109357,C01460,2024-04-11,22492,2024-05-26,Paid
INV109358,C08134,2024-06-20,6824,2024-07-20,Paid
INV109359,C00006,2024-04-14,10903,2024-06-13,Paid
INV109360,C04787,2024-01-06,22394,2024-03-06,Paid
INV109361,C06939,2024-02-03,11572,2024-04-03,Overdue
INV109362,C09834,2024-01-27,1015,2024-03-12,Open
INV109363,C08169,2024-01-18,20073,2024-03-03,Overdue
INV109364,C08110,2024-01-05,9741,2024-02-04,Open
INV109365,C03830,2024-04-27,19818,2024-06-11,Open
INV109366,C07035,2024-04-05,9126,2024-06-04,Paid
INV109367,C05351,2024-07-31,5312,2024-09-14,Paid
INV109368,C05521,2024-09-11,18006,2024-11-10,Open
INV109369,C06871,2024-02-13,11389,2024-03-14,Paid
INV109370,C04881,2024-12-19,15749,2025-01-18,Open
INV109371,C08809,2024-04-02,5619,2024-05-02,Overdue
INV109372,C09078,2024-09-03,13956,2024-10-03,Paid
INV109373,C02071,2024-09-17,11832,2024-10-17,Paid
INV109374,C06951,2024-11-12,17169,2024-12-27,Overdue
INV109375,C00161,2024-09-07,4178,2024-11-06,Paid
INV109376,C09410,2024-08-29,24075,2024-10-28,Overdue
INV109377,C04179,2024-12-13,18133,2025-02-11,Open
INV109378,C00168,2024-05-13,5214,2024-06-27,Overdue
INV109379,C03913,2024-03-15,6678,2024-05-14,Paid
INV109380,C02703,2024-10-21,20930,2024-12-20,Open
INV109381,C02603,2024-08-27,20144,2024-10-11,Paid
INV109382,C04440,2024-05-15,21438,2024-07-14,Paid
INV109383,C04108,2024-08-14,7483,2024-09-28,Paid
INV109384,C03606,2024-03-24,21762,2024-05-23,Open
INV109385,C09746,2024-09-02,8983,2024-10-02,Open
INV109386,C00450,2024-08-30,20077,2024-09-29,Paid
INV109387,C04670,2024-03-26,23338,2024-05-10,Overdue
INV109388,C04028,2024-04-21,4248,2024-06-05,Open
INV109389,C06735,2024-03-09,14794,2024-04-23,Open
INV109390,C02538,2024-12-27,17457,2025-02-10,Open
INV109391,C02710,2024-10-12,1331,2024-11-11,Paid
INV109392,C02958,2024-05-30,20890,2024-06-29,Open
INV109393,C02665,2024-06-24,13005,2024-07-24,Overdue
INV109394,C01790,2024-07-16,853,2024-08-30,Paid
INV109395,C04103,2024-02-11,3262,2024-03-12,Paid
INV109396,C03235,2024-01-29,24041,2024-02-28,Paid
INV109397,C00319,2024-03-25,17663,2024-05-09,Paid
INV109398,C02178,2024-11-22,20979,2025-01-06,Paid
INV109399,C00429,2024-08-16,13947,2024-10-15,Overdue
INV109400,C00901,2024-06-21,1308,2024-07-21,Paid
INV109401,C09813,2024-02-10,12856,2024-03-26,Paid
INV109402,C07423,2024-07-19,3680,2024-08-18,Paid
INV109403,C00749,2024-11-14,13757,2024-12-14,Paid
INV109404,C06145,2024-04-09,23798,2024-05-09,Paid
INV109405,C04873,2024-12-16,13342,2025-01-15,Overdue
INV109406,C04290,2024-08-07,23625,2024-09-21,Open
INV109407,C07532,2024-05-26,20236,2024-07-25,Open
INV109408,C01028,2024-03-05,3063,2024-04-04,Paid
INV109409,C01141,2024-04-02,7597,2024-06-01,Paid
INV109410,C08101,2024-07-20,15995,2024-08-19,Paid
INV109411,C08430,2024-10-18,21457,2024-12-17,Paid
INV109412,C04826,2024-07-28,14844,2024-09-11,Open
INV109413,C04554,2024-08-07,22594,2024-09-06,Paid
INV109414,C01755,2024-10-26,16756,2024-11-25,Paid
INV109415,C06993,2024-09-19,24294,2024-11-18,Paid
INV109416,C01611,2024-02-07,15199,2024-03-23,Overdue
INV109417,C04440,2024-04-14,17335,2024-05-14,Overdue
INV109418,C09680,2024-09-07,19715,2024-11-06,Overdue
INV109419,C04759,2024-09-10,19436,2024-10-25,Paid
INV109420,C06520,2024-10-04,18591,2024-11-18,Paid
INV109421,C00246,2024-08-24,7394,2024-10-23,Overdue
INV109422,C09470,2024-07-21,24116,2024-09-04,Open
INV109423,C06843,2024-02-23,21710,2024-03-24,Paid
INV109424,C07059,2024-07-29,8817,2024-09-12,Open
INV109425,C01557,2024-01-06,15714,2024-02-20,Overdue
INV109426,C01558,2024-07-19,11739,2024-08-18,Paid
INV109427,C02223,2024-12-29,16112,2025-01-28,Paid
INV109428,C02333,2024-10-11,16245,2024-11-25,Open
INV109429,C08497,2024-02-12,23811,2024-04-12,Open
INV109430,C08985,2024-07-13,14031,2024-08-12,Open
INV109431,C08599,2024-09-04,18340,2024-10-04,Paid
INV109432,C02967,2024-12-30,21182,2025-02-28,Open
INV109433,C04003,2024-11-13,24586,2024-12-13,Open
INV109434,C01361,2024-09-25,5095,2024-11-24,Paid
INV109435,C09246,2024-07-10,22319,2024-08-09,Open
INV109436,C00440,2024-02-16,8914,2024-04-01,Paid
INV109437,C04354,2024-07-06,4231,2024-08-20,Overdue
INV109438,C00783,2024-09-27,22480,2024-11-26,Open
INV109439,C02611,2024-09-17,22333,2024-11-01,Paid
INV109440,C00234,2024-03-09,12657,2024-05-08,Overdue
INV109441,C06667,2024-09-14,7726,2024-10-29,Open
INV109442,C04489,2024-04-23,19090,2024-06-22,Paid
INV109443,C08654,2024-10-20,17527,2024-12-19,Paid
INV109444,C01752,2024-08-29,11662,2024-10-13,Open
INV109445,C00839,2024-04-03,16239,2024-05-03,Overdue
INV109446,C03210,2024-06-30,18610,2024-07-30,Paid
INV109447,C02785,2024-10-21,24415,2024-12-20,Open
INV109448,C05595,2024-09-09,13010,2024-11-08,Open
INV109449,C01352,2024-01-20,16314,2024-03-05,Paid
INV109450,C00206,2024-09-06,14746,2024-10-21,Paid
INV109451,C01095,2024-10-11,13109,2024-11-25,Paid
INV109452,C00185,2024-01-17,12609,2024-03-17,Paid
INV109453,C06746,2024-02-20,20823,2024-04-05,Paid
INV109454,C06903,2024-05-15,13662,2024-06-29,Paid
INV109455,C05503,2024-05-28,24682,2024-07-12,Overdue
INV109456,C06689,2024-05-30,7969,2024-07-29,Paid
INV109457,C05779,2024-04-24,23247,2024-06-23,Paid
INV109458,C02730,2024-12-12,6809,2025-01-26,Paid
INV109459,C07894,2024-09-18,4534,2024-11-17,Paid
INV109460,C00314,2024-06-28,2704,2024-07-28,Paid
INV109461,C08420,2024-05-15,20715,2024-07-14,Paid
INV109462,C06802,2024-04-08,24398,2024-05-23,Open
INV109463,C03094,2024-11-20,13740,2025-01-04,Overdue
INV109464,C04096,2024-10-15,14499,2024-12-14,Overdue
INV109465,C02740,2024-07-08,19948,2024-08-22,Paid
INV109466,C00927,2024-07-09,17072,2024-08-08,Paid
INV109467,C03337,2024-08-03,9142,2024-09-17,Open
INV109468,C03122,2024-06-08,13987,2024-08-07,Open
INV109469,C06886,2024-11-06,8657,2025-01-05,Paid
INV109470,C07543,2024-10-15,5701,2024-12-14,Open
INV109471,C02356,2024-06-14,20681,2024-08-13,Paid
INV109472,C08729,2024-09-14,7990,2024-10-29,Paid
INV109473,C07375,2024-08-23,3952,2024-10-22,Overdue
INV109474,C04171,2024-07-27,18689,2024-09-25,Paid
INV109475,C05773,2024-08-16,16418,2024-09-15,Paid
INV109476,C09634,2024-03-06,8014,2024-04-20,Open
INV109477,C03400,2024-08-09,18353,2024-09-08,Paid
INV109478,C05696,2024-01-15,22445,2024-02-29,Paid
INV109479,C06738,2024-11-12,14573,2025-01-11,Overdue
INV109480,C07930,2024-06-07,9109,2024-07-22,Paid
INV109481,C00609,2024-09-01,19730,2024-10-31,Open
INV109482,C00612,2024-09-07,9166,2024-11-06,Overdue
INV109483,C01021,2024-06-14,4640,2024-07-14,Open
INV109484,C00241,2024-06-05,10896,2024-07-20,Paid
INV109485,C02053,2024-07-24,11664,2024-09-07,Paid
INV109486,C05335,2024-04-30,22498,2024-06-29,Paid
INV109487,C01603,2024-06-19,1714,2024-07-19,Open
INV109488,C04490,2024-05-01,2533,2024-05-31,Paid
INV109489,C09607,2024-10-05,12323,2024-12-04,Paid
INV109490,C00369,2024-01-25,10111,2024-02-24,Open
INV109491,C02077,2024-06-04,12225,2024-07-04,Paid
INV109492,C09639,2024-04-08,5538,2024-05-08,Paid
INV109493,C07110,2024-12-15,14872,2025-02-13,Overdue
INV109494,C08201,2024-08-06,8430,2024-09-05,Overdue
INV109495,C03517,2024-07-18,17009,2024-09-16,Overdue
INV109496,C04430,2024-03-23,23072,2024-05-22,Paid
INV109497,C05046,2024-12-30,22188,2025-02-28,Paid
INV109498,C08585,2024-12-29,4082,2025-02-12,Paid
INV109499,C01852,2024-10-02,12092,2024-12-01,Open
INV109500,C05428,2024-08-09,10512,2024-09-23,Open
INV109501,C08971,2024-01-29,11051,2024-03-14,Open
INV109502,C03432,2024-05-15,24253,2024-06-29,Open
INV109503,C09891,2024-03-02,4496,2024-05-01,Overdue
INV109504,C04483,2024-06-14,5340,2024-07-14,Paid
INV109505,C06253,2024-05-10,13197,2024-06-24,Open
INV109506,C06483,2024-09-15,21168,2024-10-30,Overdue
INV109507,C03272,2024-11-06,22089,2024-12-06,Open
INV109508,C03509,2024-07-24,2718,2024-09-07,Open
INV109509,C06977,2024-06-11,8461,2024-07-26,Open
INV109510,C03893,2024-10-26,21108,2024-12-10,Overdue
INV109511,C03112,2024-06-20,20690,2024-08-19,Paid
INV109512,C04318,2024-06-17,15036,2024-08-01,Overdue
INV109513,C01867,2024-06-03,19469,2024-07-03,Paid
INV109514,C09245,2024-04-01,8243,2024-05-01,Paid
INV109515,C00927,2024-06-04,18609,2024-07-19,Paid
INV109516,C03773,2024-01-05,5093,2024-03-05,Paid
INV109517,C05928,2024-06-19,24936,2024-08-03,Paid
INV109518,C02096,2024-07-09,23404,2024-08-08,Open
INV109519,C09019,2024-02-08,17145,2024-03-09,Open
INV109520,C04696,2024-01-10,18668,2024-02-09,Open
INV109521,C00770,2024-03-03,20065,2024-05-02,Paid
INV109522,C06715,2024-09-21,13105,2024-11-05,Overdue
INV109523,C08649,2024-03-24,12341,2024-05-08,Paid
INV109524,C09265,2024-01-29,22685,2024-03-29,Overdue
INV109525,C02776,2024-07-31,13326,2024-09-14,Open
INV109526,C05368,2024-12-20,7441,2025-02-03,Paid
INV109527,C06434,2024-08-08,11845,2024-09-07,Paid
INV109528,C04631,2024-09-27,1109,2024-11-11,Overdue
INV109529,C07699,2024-07-27,19656,2024-09-10,Overdue
INV109530,C05503,2024-05-31,13364,2024-06-30,Paid
INV109531,C02972,2024-02-04,16034,2024-03-20,Open
INV109532,C04401,2024-03-01,9054,2024-04-15,Paid
INV109533,C01643,2024-10-02,12949,2024-11-16,Paid
INV109534,C01018,2024-11-09,4002,2025-01-08,Paid
INV109535,C04043,2024-04-09,14952,2024-06-08,Paid
INV109536,C09656,2024-07-21,10232,2024-09-19,Overdue
INV109537,C01512,2024-09-03,8554,2024-10-03,Paid
INV109538,C05618,2024-08-09,10263,2024-09-08,Paid
INV109539,C06276,2024-07-06,5233,2024-08-20,Paid
INV109540,C04472,2024-03-26,17129,2024-05-25,Paid
INV109541,C01722,2024-03-28,19795,2024-04-27,Paid
INV109542,C00687,2024-05-21,18172,2024-07-05,Open
INV109543,C04467,2024-06-12,22112,2024-07-27,Paid
INV109544,C04251,2024-05-20,17804,2024-06-19,Paid
INV109545,C06389,2024-09-13,9584,2024-10-28,Paid
INV109546,C03278,2024-03-31,1628,2024-05-30,Paid
INV109547,C05956,2024-09-25,15104,2024-11-09,Overdue
INV109548,C03500,2024-06-11,16944,2024-07-11,Paid
INV109549,C01445,2024-01-18,22929,2024-03-18,Paid
INV109550,C08280,2024-06-10,22746,2024-08-09,Open
INV109551,C01530,2024-02-21,20779,2024-04-21,Paid
INV109552,C03186,2024-11-21,12218,2024-12-21,Open
INV109553,C00013,2024-02-27,14682,2024-03-28,Paid
INV109554,C05277,2024-10-09,4394,2024-11-23,Open
INV109555,C08512,2024-05-25,6229,2024-07-09,Paid
INV109556,C04388,2024-02-26,2171,2024-04-11,Open
INV109557,C04869,2024-01-09,9645,2024-02-23,Paid
INV109558,C09876,2024-07-10,13331,2024-08-09,Paid
INV109559,C05597,2024-03-19,22363,2024-05-03,Open
INV109560,C05771,2024-05-30,22337,2024-06-29,Open
INV109561,C04254,2024-11-10,18794,2024-12-25,Paid
INV109562,C08576,2024-07-13,3834,2024-09-11,Overdue
INV109563,C06200,2024-07-19,9479,2024-09-02,Paid
INV109564,C01097,2024-10-04,3377,2024-11-18,Paid
INV109565,C00970,2024-03-24,16520,2024-04-23,Open
INV109566,C06904,2024-09-19,23952,2024-11-03,Paid
INV109567,C02521,2024-05-24,5049,2024-06-23,Overdue
INV109568,C03252,2024-08-20,21596,2024-09-19,Open
INV109569,C00194,2024-05-30,3958,2024-07-14,Open
INV109570,C07552,2024-02-06,5784,2024-03-07,Paid
INV109571,C01253,2024-11-19,21508,2025-01-03,Overdue
INV109572,C00795,2024-07-19,2196,2024-08-18,Open
INV109573,C01627,2024-12-27,5117,2025-01-26,Open
INV109574,C05191,2024-07-10,7192,2024-09-08,Paid
INV109575,C08283,2024-01-18,23154,2024-03-18,Open
INV109576,C07244,2024-06-11,14228,2024-07-11,Open
INV109577,C07365,2024-10-05,6382,2024-11-04,Paid
INV109578,C04173,2024-12-16,14095,2025-01-15,Overdue
INV109579,C01321,2024-07-30,11466,2024-08-29,Overdue
INV109580,C03460,2024-05-14,10909,2024-06-28,Paid
INV109581,C02370,2024-07-07,12395,2024-08-21,Paid
INV109582,C02469,2024-11-27,6701,2025-01-11,Open
INV109583,C09850,2024-08-30,20643,2024-10-29,Paid
INV109584,C04038,2024-07-03,7538,2024-08-17,Paid
INV109585,C00346,2024-07-14,13222,2024-08-13,Paid
INV109586,C01665,2024-09-01,1889,2024-10-31,Paid
INV109587,C03874,2024-01-15,7549,2024-02-14,Paid
INV109588,C00650,2024-06-23,14339,2024-08-07,Paid
INV109589,C05381,2024-11-07,21203,2025-01-06,Paid
INV109590,C07852,2024-04-06,12196,2024-05-06,Paid
INV109591,C06293,2024-01-14,20556,2024-02-13,Paid
INV109592,C01913,2024-06-03,20610,2024-07-03,Open
INV109593,C07197,2024-06-14,5597,2024-07-29,Overdue
INV109594,C06096,2024-04-13,12996,2024-05-28,Paid
INV109595,C08051,2024-07-30,5773,2024-08-29,Paid
INV109596,C08059,2024-05-09,19356,2024-06-23,Overdue
INV109597,C05681,2024-01-04,2908,2024-02-03,Open
INV109598,C03261,2024-08-28,18558,2024-09-27,Open
INV109599,C02113,2024-05-31,21070,2024-07-15,Paid
INV109600,C09675,2024-05-16,15356,2024-06-15,Paid
INV109601,C08868,2024-05-26,22526,2024-06-25,Paid
INV109602,C00476,2024-07-08,11258,2024-08-07,Paid
INV109603,C00326,2024-06-17,4111,2024-07-17,Open
INV109604,C07687,2024-05-07,19921,2024-06-06,Open
INV109605,C03264,2024-04-01,15921,2024-05-01,Overdue
INV109606,C08040,2024-03-17,4247,2024-05-16,Paid
INV109607,C02136,2024-03-18,5692,2024-05-17,Overdue
INV109608,C04254,2024-04-23,14934,2024-05-23,Overdue
INV109609,C09489,2024-03-14,22310,2024-04-13,Paid
