po_id,customer_id,po_date,po_amount,approval_status
PO206963,C06450,2024-11-17,18342,Approved
PO206964,C04527,2024-06-11,1841,Pending
PO206965,C05990,2024-06-30,23547,Approved
PO206966,C02778,2024-11-12,22838,Approved
PO206967,C02817,2024-02-27,11543,Delayed
PO206968,C04888,2024-10-19,4959,Pending
PO206969,C01461,2024-01-05,1163,Pending
PO206970,C04277,2024-02-04,10555,Approved
PO206971,C09152,2024-01-23,13392,Pending
PO206972,C04931,2024-03-29,6564,Pending
PO206973,C06358,2024-11-08,11101,Approved
PO206974,C05546,2024-08-14,13014,Approved
PO206975,C08237,2024-11-10,661,Delayed
PO206976,C01288,2024-06-14,10821,Pending
PO206977,C08659,2024-12-29,24357,Approved
PO206978,C03503,2024-12-18,22106,Pending
PO206979,C07287,2024-11-28,23817,Approved
PO206980,C04663,2024-01-21,3198,Approved
PO206981,C05934,2024-12-05,24891,Approved
PO206982,C05751,2024-02-29,4084,Approved
PO206983,C09483,2024-08-21,2307,Approved
PO206984,C07589,2024-03-21,21491,Approved
PO206985,C04410,2024-12-09,18847,Pending
PO206986,C00727,2024-04-08,23358,Approved
PO206987,C09558,2024-02-02,6272,Approved
PO206988,C08211,2024-07-19,23272,Approved
PO206989,C08132,2024-03-25,20198,Approved
PO206990,C05681,2024-07-16,20767,Delayed
PO206991,C09819,2024-12-21,18977,Approved
PO206992,C08027,2024-09-30,11710,Delayed
PO206993,C05895,2024-03-14,12222,Delayed
PO206994,C07614,2024-09-04,21987,Pending
PO206995,C09346,2024-07-27,20081,Approved
PO206996,C08244,2024-03-28,7675,Approved
PO206997,C05756,2024-03-18,22277,Delayed
PO206998,C06421,2024-07-04,10456,Pending
PO206999,C04583,2024-02-14,24693,Pending
PO207000,C08540,2024-02-29,24607,Approved
PO207001,C09572,2024-02-29,19860,Pending
PO207002,C08153,2024-11-30,4446,Approved
PO207003,C05218,2024-02-04,18740,Delayed
PO207004,C03798,2024-03-01,19418,Approved
PO207005,C01897,2024-06-18,7522,Approved
PO207006,C01201,2024-08-30,19206,Pending
PO207007,C01294,2024-09-17,12431,Approved
PO207008,C05572,2024-10-30,1797,Delayed
PO207009,C06627,2024-08-02,17624,Approved
PO207010,C03708,2024-01-03,24047,Approved
PO207011,C06660,2024-05-29,23442,Pending
PO207012,C04888,2024-05-22,16222,Delayed
PO207013,C06776,2024-07-18,18568,Approved
PO207014,C09064,2024-07-26,9953,Approved
PO207015,C08980,2024-06-14,18947,Approved
PO207016,C08058,2024-10-12,15994,Approved
PO207017,C01590,2024-03-07,21743,Approved
PO207018,C09378,2024-08-04,21337,Pending
PO207019,C09751,2024-03-19,12442,Approved
PO207020,C06735,2024-09-29,23102,Approved
PO207021,C09800,2024-11-23,14917,Pending
PO207022,C09028,2024-07-22,8786,Approved
PO207023,C02853,2024-08-05,17609,Approved
PO207024,C08478,2024-07-04,24284,Approved
PO207025,C05838,2024-07-24,10697,Approved
PO207026,C01177,2024-06-28,11362,Approved
PO207027,C08109,2024-04-29,17130,Pending
PO207028,C09992,2024-06-01,6216,Delayed
PO207029,C01682,2024-12-15,3656,Approved
PO207030,C05948,2024-03-22,16775,Approved
PO207031,C08730,2024-03-14,22289,Approved
PO207032,C03507,2024-06-06,18543,Approved
PO207033,C07989,2024-02-09,2405,Approved
PO207034,C08931,2024-01-21,6636,Approved
PO207035,C04991,2024-03-06,23429,Approved
PO207036,C02952,2024-06-11,5050,Approved
PO207037,C09466,2024-08-07,18758,Approved
PO207038,C02646,2024-03-21,19144,Pending
PO207039,C00092,2024-08-13,9075,Approved
PO207040,C07052,2024-09-06,18861,Approved
PO207041,C09323,2024-05-11,7578,Pending
PO207042,C07472,2024-11-13,23042,Approved
PO207043,C05638,2024-02-10,6662,Approved
PO207044,C04617,2024-10-31,23739,Delayed
PO207045,C00047,2024-02-11,6890,Approved
PO207046,C00976,2024-05-05,8518,Approved
PO207047,C04699,2024-08-03,3742,Pending
PO207048,C02508,2024-07-19,22956,Pending
PO207049,C09723,2024-02-03,4782,Approved
PO207050,C08995,2024-10-23,21585,Approved
PO207051,C01597,2024-09-08,13581,Approved
PO207052,C01125,2024-12-27,17772,Approved
PO207053,C00718,2024-03-02,17468,Approved
PO207054,C04501,2024-03-09,24399,Approved
PO207055,C06292,2024-06-25,12326,Approved
PO207056,C06680,2024-11-25,11676,Approved
PO207057,C06154,2024-06-08,3330,Approved
PO207058,C00192,2024-09-17,4908,Approved
PO207059,C06287,2024-05-15,16432,Approved
PO207060,C00450,2024-04-19,14792,Approved
PO207061,C03896,2024-08-27,19469,Approved
PO207062,C01688,2024-05-09,18206,Pending
PO207063,C01763,2024-03-03,3004,Approved
PO207064,C01880,2024-06-12,8360,Pending
PO207065,C06480,2024-02-01,10433,Approved
PO207066,C04891,2024-01-22,24140,Approved
PO207067,C04014,2024-03-17,7474,Approved
PO207068,C02720,2024-11-21,12919,Approved
PO207069,C08945,2024-03-03,3597,Approved
PO207070,C01773,2024-09-08,8415,Approved
PO207071,C02179,2024-08-11,9531,Delayed
PO207072,C05803,2024-01-28,19966,Approved
PO207073,C05519,2024-10-27,1661,Pending
PO207074,C06677,2024-06-08,8085,Pending
PO207075,C05896,2024-04-28,24912,Pending
PO207076,C09642,2024-10-13,22246,Approved
PO207077,C04099,2024-04-03,17847,Approved
PO207078,C06550,2024-07-08,1637,Approved
PO207079,C07016,2024-02-21,21934,Delayed
PO207080,C08844,2024-01-22,6396,Approved
PO207081,C07540,2024-11-02,17521,Approved
PO207082,C01525,2024-11-20,7024,Pending
PO207083,C07716,2024-08-20,17356,Approved
PO207084,C00499,2024-10-02,5060,Approved
PO207085,C07330,2024-01-13,2338,Approved
PO207086,C06375,2024-02-23,12376,Approved
PO207087,C02902,2024-05-10,9136,Approved
PO207088,C01422,2024-07-20,14931,Approved
PO207089,C03065,2024-12-04,10904,Approved
PO207090,C06992,2024-04-29,21295,Approved
PO207091,C05185,2024-05-24,1324,Delayed
PO207092,C03441,2024-04-10,16039,Delayed
PO207093,C06857,2024-06-05,21994,Delayed
PO207094,C06021,2024-10-20,560,Approved
PO207095,C09411,2024-05-22,9068,Delayed
PO207096,C04005,2024-09-05,21989,Approved
PO207097,C04490,2024-04-18,13131,Delayed
PO207098,C03603,2024-02-10,10313,Approved
PO207099,C05115,2024-06-25,20091,Delayed
PO207100,C04161,2024-03-01,2608,Delayed
PO207101,C02284,2024-03-12,13123,Delayed
PO207102,C04479,2024-08-23,22598,Approved
PO207103,C04624,2024-07-28,17891,Pending
PO207104,C05138,2024-06-27,13448,Approved
PO207105,C03581,2024-06-22,9458,Pending
PO207106,C09793,2024-06-05,8666,Approved
PO207107,C08139,2024-12-21,6726,Approved
PO207108,C00643,2024-01-04,16658,Delayed
PO207109,C03811,2024-12-27,9287,Approved
PO207110,C03925,2024-10-25,9184,Pending
PO207111,C08658,2024-04-21,23989,Approved
PO207112,C08065,2024-12-13,7429,Pending
PO207113,C05455,2024-04-01,926,Delayed
PO207114,C00637,2024-12-30,3139,Approved
PO207115,C09291,2024-01-19,1292,Pending
PO207116,C01495,2024-04-25,6103,Delayed
PO207117,C08299,2024-12-28,21526,Pending
PO207118,C08402,2024-11-26,4041,Approved
PO207119,C02163,2024-12-11,12468,Pending
PO207120,C02887,2024-03-17,22504,Delayed
PO207121,C00777,2024-07-23,733,Approved
PO207122,C05017,2024-08-16,8509,Approved
PO207123,C02838,2024-12-02,7273,Approved
PO207124,C01531,2024-09-22,6366,Approved
PO207125,C04243,2024-02-08,17370,Delayed
PO207126,C06570,2024-08-01,24358,Approved
PO207127,C06666,2024-07-27,6612,Pending
PO207128,C09505,2024-05-01,14762,Approved
PO207129,C09589,2024-02-22,1156,Approved
PO207130,C08009,2024-04-01,22838,Pending
PO207131,C02528,2024-02-15,22583,Pending
PO207132,C01251,2024-05-13,24922,Pending
PO207133,C05536,2024-03-29,13616,Approved
PO207134,C03577,2024-11-08,7551,Pending
PO207135,C04845,2024-09-05,12398,Pending
PO207136,C09403,2024-05-08,2281,Approved
PO207137,C06456,2024-08-30,16525,Approved
PO207138,C03200,2024-02-04,23321,Delayed
PO207139,C01048,2024-08-03,842,Approved
PO207140,C07160,2024-06-08,6786,Approved
PO207141,C05818,2024-05-13,6516,Approved
PO207142,C05890,2024-03-26,3118,Approved
PO207143,C01374,2024-11-04,22748,Approved
PO207144,C02484,2024-09-08,24660,Pending
PO207145,C04786,2024-12-08,10309,Approved
PO207146,C08495,2024-12-11,18290,Approved
PO207147,C02662,2024-04-20,2349,Approved
PO207148,C07768,2024-03-16,15850,Approved
PO207149,C08244,2024-08-17,19012,Approved
PO207150,C09318,2024-01-24,16593,Approved
PO207151,C07656,2024-03-31,17809,Pending
PO207152,C00082,2024-01-30,5094,Approved
PO207153,C08529,2024-07-07,7673,Approved
PO207154,C04847,2024-03-20,6030,Approved
PO207155,C06877,2024-11-01,4439,Approved
PO207156,C01841,2024-06-14,2782,Approved
PO207157,C06218,2024-08-04,23347,Approved
PO207158,C00335,2024-12-29,9332,Approved
PO207159,C00918,2024-08-24,18347,Approved
PO207160,C05780,2024-01-11,15748,Delayed
PO207161,C07098,2024-03-08,24149,Delayed
PO207162,C05114,2024-04-10,23738,Approved
PO207163,C09044,2024-09-02,21382,Approved
PO207164,C06736,2024-03-04,18677,Pending
PO207165,C08759,2024-04-05,3202,Approved
PO207166,C06825,2024-02-16,21607,Approved
PO207167,C04602,2024-10-07,13114,Approved
PO207168,C04244,2024-09-07,20123,Approved
PO207169,C08217,2024-09-24,3651,Approved
PO207170,C07109,2024-02-29,23140,Pending
PO207171,C04469,2024-10-20,16231,Approved
PO207172,C05775,2024-05-14,2158,Approved
PO207173,C00227,2024-05-17,15986,Pending
PO207174,C06212,2024-04-21,5974,Delayed
PO207175,C04466,2024-07-16,16948,Delayed
PO207176,C09314,2024-08-13,5420,Approved
PO207177,C03236,2024-02-26,18934,Approved
PO207178,C06606,2024-03-05,10925,Approved
PO207179,C08286,2024-05-29,15043,Approved
PO207180,C00003,2024-07-25,9297,Approved
PO207181,C08662,2024-07-18,6564,Approved
PO207182,C06673,2024-10-24,9650,Approved
PO207183,C09122,2024-03-15,14826,Approved
PO207184,C08332,2024-07-03,15191,Approved
PO207185,C09041,2024-08-30,2186,Approved
PO207186,C08645,2024-05-07,4088,Approved
PO207187,C08978,2024-08-19,7939,Approved
PO207188,C07435,2024-12-16,21463,Approved
PO207189,C00967,2024-08-13,3020,Approved
PO207190,C00741,2024-03-15,9630,Approved
PO207191,C06438,2024-01-11,17051,Approved
PO207192,C03345,2024-06-02,3813,Approved
PO207193,C01246,2024-02-19,23266,Pending
PO207194,C07780,2024-08-04,10150,Approved
PO207195,C05588,2024-01-08,15046,Approved
PO207196,C04465,2024-01-29,24097,Approved
PO207197,C02555,2024-12-26,13687,Approved
PO207198,C03759,2024-09-04,8747,Pending
PO207199,C01933,2024-03-04,19548,Approved
PO207200,C03810,2024-04-29,2000,Approved
PO207201,C03197,2024-03-07,24136,Approved
PO207202,C05288,2024-06-10,20020,Delayed
PO207203,C03377,2024-09-11,21471,Approved
PO207204,C05612,2024-01-08,7045,Approved
PO207205,C04176,2024-02-20,21393,Approved
PO207206,C02426,2024-02-04,13733,Approved
PO207207,C02961,2024-04-24,6065,Delayed
PO207208,C01426,2024-10-11,6920,Pending
PO207209,C03982,2024-04-12,18620,Approved
PO207210,C03756,2024-04-22,4404,Approved
PO207211,C08076,2024-12-09,20046,Approved
PO207212,C06462,2024-07-27,11107,Pending
PO207213,C00140,2024-07-11,14448,Approved
PO207214,C09533,2024-02-06,24108,Delayed
PO207215,C08724,2024-07-12,17883,Approved
PO207216,C08632,2024-09-11,10751,Approved
PO207217,C08463,2024-05-12,814,Approved
PO207218,C02924,2024-10-01,5552,Pending
PO207219,C05203,2024-06-16,728,Approved
PO207220,C06266,2024-05-11,7650,Pending
PO207221,C07005,2024-11-04,8790,Approved
PO207222,C05427,2024-03-27,3543,Approved
PO207223,C02243,2024-03-18,8332,Approved
PO207224,C00393,2024-09-16,6737,Approved
PO207225,C01443,2024-02-27,3272,Delayed
PO207226,C09677,2024-01-16,7077,Pending
PO207227,C00144,2024-09-23,2575,Approved
PO207228,C04034,2024-07-26,9128,Approved
PO207229,C00006,2024-08-12,16794,Pending
PO207230,C03296,2024-04-22,13962,Approved
PO207231,C05352,2024-12-24,21537,Approved
PO207232,C06146,2024-10-21,22082,Approved
PO207233,C00597,2024-12-16,1245,Approved
PO207234,C02866,2024-01-30,3143,Approved
PO207235,C03500,2024-03-09,20598,Approved
PO207236,C02150,2024-07-03,12091,Approved
PO207237,C06049,2024-09-22,8029,Approved
PO207238,C02829,2024-05-23,6088,Approved
PO207239,C01321,2024-11-14,16812,Approved
PO207240,C06877,2024-07-04,20293,Approved
PO207241,C09345,2024-03-20,18982,Approved
PO207242,C00215,2024-07-28,12338,Approved
PO207243,C05599,2024-10-18,2887,Approved
PO207244,C00510,2024-10-22,22150,Approved
PO207245,C00314,2024-03-11,16083,Approved
PO207246,C06103,2024-02-17,3138,Approved
PO207247,C06773,2024-09-15,11316,Pending
PO207248,C05288,2024-05-29,13754,Approved
PO207249,C08156,2024-03-15,21200,Approved
PO207250,C07627,2024-12-02,19396,Delayed
PO207251,C09599,2024-09-25,5373,Approved
PO207252,C02677,2024-11-22,23809,Approved
PO207253,C07661,2024-11-15,15493,Approved
PO207254,C00276,2024-07-08,10569,Approved
PO207255,C05326,2024-11-29,5615,Approved
PO207256,C01440,2024-02-12,1472,Pending
PO207257,C09909,2024-05-13,6732,Approved
PO207258,C01979,2024-04-25,868,Approved
PO207259,C09772,2024-06-09,15701,Pending
PO207260,C02720,2024-09-13,21708,Approved
PO207261,C03184,2024-06-24,19238,Delayed
PO207262,C02645,2024-04-18,11458,Approved
PO207263,C00496,2024-12-24,8110,Approved
PO207264,C06018,2024-10-21,8431,Delayed
PO207265,C00758,2024-03-19,5479,Pending
PO207266,C08917,2024-07-08,10084,Pending
PO207267,C01849,2024-09-17,18078,Approved
PO207268,C06033,2024-01-01,24233,Approved
PO207269,C06309,2024-06-14,19620,Delayed
PO207270,C04108,2024-07-15,18036,Pending
PO207271,C01211,2024-08-23,3282,Approved
PO207272,C08409,2024-01-27,3965,Approved
PO207273,C02749,2024-08-03,20473,Pending
PO207274,C06816,2024-12-30,4111,Approved
PO207275,C01419,2024-08-24,7965,Approved
PO207276,C07418,2024-08-15,8099,Approved
PO207277,C04916,2024-05-04,9039,Approved
PO207278,C07375,2024-09-19,24071,Approved
PO207279,C04207,2024-10-14,2754,Approved
PO207280,C05780,2024-06-23,18371,Approved
PO207281,C08948,2024-04-03,12345,Approved
PO207282,C09912,2024-09-24,18622,Approved
PO207283,C08795,2024-04-27,5478,Approved
PO207284,C03859,2024-02-18,11643,Approved
PO207285,C03717,2024-05-28,2726,Approved
PO207286,C05095,2024-07-22,8025,Approved
PO207287,C05417,2024-08-13,5468,Approved
PO207288,C08154,2024-07-09,17280,Approved
PO207289,C06515,2024-01-21,19613,Approved
PO207290,C00349,2024-03-08,20263,Approved
PO207291,C01062,2024-10-29,11538,Approved
PO207292,C03015,2024-08-05,13881,Approved
PO207293,C01688,2024-05-27,16927,Pending
PO207294,C08737,2024-05-04,18527,Approved
PO207295,C04434,2024-01-13,22069,Approved
PO207296,C06509,2024-04-28,3163,Approved
PO207297,C00435,2024-04-23,17378,Pending
PO207298,C00941,2024-04-23,20779,Delayed
PO207299,C08381,2024-09-26,10554,Approved
PO207300,C05014,2024-09-17,18571,Approved
PO207301,C06867,2024-06-18,24552,Pending
PO207302,C03038,2024-04-09,3221,Approved
PO207303,C03613,2024-03-31,8672,Pending
PO207304,C01242,2024-07-05,13665,Pending
PO207305,C05942,2024-09-22,10939,Approved
PO207306,C05004,2024-06-13,24825,Approved
PO207307,C01562,2024-04-14,18926,Approved
PO207308,C06937,2024-12-29,4797,Approved
PO207309,C04886,2024-04-06,22753,Delayed
PO207310,C06052,2024-10-10,3576,Delayed
PO207311,C07882,2024-08-06,14673,Approved
PO207312,C06900,2024-11-15,716,Pending
PO207313,C04744,2024-06-15,17343,Approved
PO207314,C05912,2024-09-07,18027,Approved
PO207315,C07845,2024-07-03,8284,Approved
PO207316,C06603,2024-06-22,6828,Delayed
PO207317,C02730,2024-03-19,3103,Delayed
PO207318,C05797,2024-03-18,14299,Approved
PO207319,C02625,2024-07-19,14480,Approved
PO207320,C06180,2024-09-03,8021,Approved
PO207321,C02188,2024-02-11,20943,Approved
PO207322,C03355,2024-03-06,19177,Pending
PO207323,C03057,2024-09-29,10805,Approved
PO207324,C05819,2024-02-10,7290,Approved
PO207325,C06978,2024-09-09,852,Pending
PO207326,C03633,2024-05-15,21339,Pending
PO207327,C09485,2024-06-13,12166,Approved
PO207328,C06241,2024-09-10,21801,Approved
PO207329,C05166,2024-09-08,20501,Approved
PO207330,C03544,2024-10-30,14606,Approved
PO207331,C09414,2024-12-09,8727,Approved
PO207332,C08351,2024-06-04,19958,Delayed
PO207333,C07560,2024-09-07,15416,Approved
PO207334,C09695,2024-07-22,812,Approved
PO207335,C07000,2024-12-14,20521,Pending
PO207336,C06292,2024-11-19,15265,Approved
PO207337,C01396,2024-02-08,2811,Approved
PO207338,C05211,2024-03-04,15041,Approved
PO207339,C02098,2024-05-12,13641,Delayed
PO207340,C07672,2024-10-24,14477,Approved
PO207341,C06735,2024-08-24,7042,Approved
PO207342,C02462,2024-11-24,24162,Approved
PO207343,C06026,2024-04-14,20828,Approved
PO207344,C04175,2024-06-01,21978,Approved
PO207345,C01488,2024-12-17,14893,Pending
PO207346,C02247,2024-08-31,1105,Pending
PO207347,C03445,2024-06-21,13612,Approved
PO207348,C04852,2024-01-22,2467,Approved
PO207349,C04586,2024-05-12,21745,Approved
PO207350,C07469,2024-02-29,24702,Approved
PO207351,C03367,2024-04-12,16145,Delayed
PO207352,C07024,2024-12-22,5521,Pending
PO207353,C06198,2024-10-02,17975,Approved
PO207354,C00443,2024-12-12,16330,Approved
PO207355,C07311,2024-03-25,1097,Approved
PO207356,C09401,2024-09-14,20853,Pending
PO207357,C04125,2024-02-09,11952,Delayed
PO207358,C07947,2024-08-23,7225,Approved
PO207359,C03526,2024-10-23,16779,Approved
PO207360,C00282,2024-01-02,7152,Approved
PO207361,C07787,2024-12-03,23781,Approved
PO207362,C03921,2024-10-28,15536,Approved
PO207363,C06541,2024-05-12,18131,Pending
PO207364,C07909,2024-03-26,6230,Approved
PO207365,C07086,2024-06-21,3716,Approved
PO207366,C00919,2024-10-05,20607,Approved
PO207367,C05695,2024-07-09,10723,Pending
PO207368,C06486,2024-12-29,11675,Approved
PO207369,C08706,2024-04-12,4148,Approved
PO207370,C04270,2024-04-17,13442,Pending
PO207371,C09096,2024-11-25,15271,Approved
PO207372,C09004,2024-08-28,12796,Pending
PO207373,C02098,2024-10-22,24107,Approved
PO207374,C02489,2024-02-14,15542,Pending
PO207375,C05098,2024-07-18,9967,Pending
PO207376,C04972,2024-05-30,18202,Delayed
PO207377,C03074,2024-09-06,20795,Approved
PO207378,C02145,2024-06-19,9810,Delayed
PO207379,C02532,2024-01-18,17657,Approved
PO207380,C04949,2024-07-23,17757,Pending
PO207381,C07461,2024-05-22,8837,Approved
PO207382,C07577,2024-01-07,19617,Approved
PO207383,C01069,2024-04-14,7295,Approved
PO207384,C05571,2024-03-19,20097,Approved
PO207385,C00129,2024-10-06,4841,Delayed
PO207386,C03701,2024-01-15,12116,Pending
PO207387,C00204,2024-08-07,17735,Delayed
PO207388,C02995,2024-10-11,21417,Approved
PO207389,C08489,2024-11-05,15615,Approved
PO207390,C09530,2024-11-01,13075,Approved
PO207391,C03854,2024-05-16,24978,Approved
PO207392,C03977,2024-08-12,13384,Approved
PO207393,C04246,2024-08-03,17731,Approved
PO207394,C07947,2024-02-09,1659,Approved
PO207395,C04955,2024-05-30,16161,Pending
PO207396,C09657,2024-03-26,16821,Approved
PO207397,C03144,2024-01-10,17195,Approved
PO207398,C07969,2024-05-02,20390,Approved
PO207399,C07274,2024-03-03,4668,Approved
PO207400,C02909,2024-05-12,14974,Approved
PO207401,C03608,2024-11-18,15633,Pending
PO207402,C03061,2024-12-30,21458,Delayed
PO207403,C09028,2024-10-04,7533,Approved
PO207404,C09070,2024-07-05,24072,Approved
PO207405,C01466,2024-02-26,4382,Approved
PO207406,C09326,2024-11-06,14493,Approved
PO207407,C09313,2024-08-11,10401,Approved
PO207408,C01924,2024-01-18,22684,Approved
PO207409,C00157,2024-08-19,3966,Approved
PO207410,C08612,2024-02-11,8301,Approved
PO207411,C07855,2024-07-07,24902,Pending
PO207412,C07506,2024-03-07,14495,Approved
PO207413,C01119,2024-05-19,6276,Pending
PO207414,C06304,2024-12-28,4282,Pending
PO207415,C08859,2024-01-20,19059,Approved
PO207416,C09493,2024-10-25,9458,Approved
PO207417,C01825,2024-07-30,15229,Delayed
PO207418,C01011,2024-05-06,12762,Approved
PO207419,C01433,2024-05-03,10000,Approved
PO207420,C04486,2024-08-08,19805,Delayed
PO207421,C04874,2024-09-19,20497,Approved
PO207422,C08593,2024-02-04,9465,Delayed
PO207423,C07319,2024-02-26,7714,Pending
PO207424,C06684,2024-11-01,7426,Approved
PO207425,C07300,2024-09-24,22641,Approved
PO207426,C00129,2024-01-22,12788,Pending
PO207427,C06277,2024-01-02,20614,Approved
PO207428,C01996,2024-06-08,8649,Pending
PO207429,C00384,2024-10-10,6264,Approved
PO207430,C09518,2024-07-04,15152,Approved
PO207431,C06854,2024-03-03,12308,Pending
PO207432,C08826,2024-06-26,2275,Approved
PO207433,C05060,2024-06-16,6819,Pending
PO207434,C05854,2024-03-29,9730,Approved
PO207435,C01163,2024-07-30,11496,Approved
PO207436,C09681,2024-08-23,23506,Pending
PO207437,C07868,2024-08-17,3360,Approved
PO207438,C01770,2024-03-22,21143,Delayed
PO207439,C07452,2024-07-17,579,Approved
PO207440,C00838,2024-09-08,13742,Approved
PO207441,C01762,2024-06-08,15682,Pending
PO207442,C06569,2024-09-09,24717,Approved
PO207443,C06579,2024-06-01,16315,Approved
PO207444,C01908,2024-06-30,18483,Delayed
PO207445,C00688,2024-09-21,5267,Approved
PO207446,C01946,2024-12-14,3126,Approved
