invoice_id,payment_id,payment_date,payment_amount,payment_method
INV107621,P107784,2024-03-20,474.5,Check
INV118300,P107785,2024-08-17,11970.0,Wire
INV101185,P107786,2024-06-14,16589.0,ACH
INV104900,P107787,2024-08-25,10927.0,Wire
INV116961,P107788,2025-03-01,19529.0,Check
INV105936,P107789,2024-09-05,21211.0,ACH
INV102264,P107790,2024-11-10,11009.0,ACH
INV100260,P107791,2024-06-04,12597.0,Wire
INV117797,P107792,2024-07-14,15156.0,Wire
INV118501,P107793,2024-05-14,20106.0,ACH
INV103914,P107794,2024-04-13,18085.0,ACH
INV117684,P107795,2024-07-02,24453.0,Wire
INV101091,P107796,2025-02-27,4261.0,Check
INV117017,P107797,2025-01-31,8108.0,Wire
INV106931,P107798,2024-08-02,16292.0,Wire
INV104649,P107799,2024-12-02,6134.0,Check
INV102209,P107800,2024-11-06,7586.5,Check
INV114383,P107801,2024-03-19,13576.0,Wire
INV116302,P107802,2024-10-05,12588.0,ACH
INV109838,P107803,2024-04-13,14964.0,ACH
INV107142,P107804,2025-03-04,6993.5,Check
INV100833,P107805,2024-03-12,23376.0,Wire
INV111513,P107806,2024-10-02,14843.0,Wire
INV110885,P107807,2024-11-02,3946.5,Wire
INV115816,P107808,2024-02-26,22509.0,Check
INV119545,P107809,2024-04-19,4571.0,Check
INV110459,P107810,2024-04-02,11171.0,Wire
INV108256,P107811,2024-07-27,24681.0,Check
INV100898,P107812,2024-07-08,787.0,Wire
INV112510,P107813,2024-02-11,20234.0,Check
INV105271,P107814,2024-09-18,5407.5,ACH
INV100532,P107815,2025-03-13,10543.0,ACH
INV102417,P107816,2024-04-12,23233.0,ACH
INV118753,P107817,2024-07-19,18499.0,Check
INV104676,P107818,2024-05-02,11994.5,ACH
INV102921,P107819,2024-11-23,8796.0,ACH
INV113709,P107820,2024-04-14,4865.0,ACH
INV102249,P107821,2025-01-24,7998.0,Wire
INV118187,P107822,2024-11-08,4356.5,Check
INV105479,P107823,2024-04-01,18975.0,ACH
INV103473,P107824,2025-02-04,6473.0,Wire
INV115479,P107825,2024-08-19,14467.0,Wire
INV110456,P107826,2024-02-13,3836.0,ACH
INV108377,P107827,2024-12-07,8984.0,Wire
INV110588,P107828,2024-02-01,23330.0,ACH
INV101718,P107829,2024-12-20,2203.0,Check
INV110605,P107830,2024-02-17,13439.0,ACH
INV105802,P107831,2025-01-25,8420.0,Wire
INV104192,P107832,2025-01-24,18702.0,ACH
INV102459,P107833,2024-12-16,16370.0,Check
INV105293,P107834,2025-02-21,2852.0,Wire
INV106793,P107835,2024-07-08,8961.0,Wire
INV111321,P107836,2024-03-13,8376.0,ACH
INV100429,P107837,2024-09-25,12309.5,ACH
INV102966,P107838,2024-07-05,10756.0,Wire
INV117829,P107839,2024-04-08,20033.0,Wire
INV117700,P107840,2025-02-18,4794.0,Check
INV102115,P107841,2024-05-04,23756.0,ACH
INV109320,P107842,2025-02-17,5016.0,Check
INV109501,P107843,2025-02-23,11051.0,Wire
INV117115,P107844,2024-06-03,21963.0,ACH
INV113061,P107845,2024-11-17,8477.0,Wire
INV119331,P107846,2024-04-03,3530.0,Wire
INV109100,P107847,2024-09-11,24240.0,Wire
INV111650,P107848,2025-01-11,11873.0,Check
INV116954,P107849,2024-12-25,22228.0,Check
INV103338,P107850,2024-07-03,497.0,Wire
INV110075,P107851,2024-06-07,20860.0,ACH
INV107333,P107852,2024-02-28,21819.0,Check
INV103008,P107853,2024-04-21,9763.0,Wire
INV118138,P107854,2024-09-03,22836.0,Wire
INV114130,P107855,2024-11-13,6433.0,Wire
INV117669,P107856,2024-06-08,15990.0,Wire
INV111933,P107857,2025-03-13,18128.0,Check
INV106621,P107858,2025-01-15,15543.0,Check
INV105853,P107859,2024-09-14,18745.0,Wire
INV117793,P107860,2024-06-22,9832.0,Check
INV117855,P107861,2024-08-26,12345.0,Check
INV107934,P107862,2024-03-22,16574.0,ACH
INV103691,P107863,2024-11-07,13726.0,Wire
INV111636,P107864,2024-01-31,12056.0,ACH
INV105767,P107865,2024-06-30,744.0,Check
INV109857,P107866,2024-02-27,2515.0,Check
INV118521,P107867,2024-03-03,1362.0,Wire
INV104395,P107868,2024-09-16,16054.0,Check
INV106205,P107869,2024-11-23,9926.0,Check
INV102903,P107870,2024-06-17,22221.0,Check
INV101839,P107871,2024-04-01,6378.0,Wire
INV111243,P107872,2024-10-12,9164.0,Wire
INV108896,P107873,2024-05-09,12148.0,Check
INV117979,P107874,2024-12-30,15615.0,Check
INV113358,P107875,2024-11-28,9284.0,Check
INV110543,P107876,2024-06-12,24616.0,ACH
INV106758,P107877,2024-02-09,8109.5,Check
INV114018,P107878,2024-12-25,1262.0,Wire
INV115334,P107879,2024-03-19,23249.0,Check
INV106577,P107880,2025-02-25,16468.0,Check
INV113101,P107881,2025-03-18,17380.0,Wire
INV117626,P107882,2024-11-26,23440.0,ACH
INV100620,P107883,2024-10-24,21580.0,Check
INV101656,P107884,2024-05-24,6543.0,Wire
INV102628,P107885,2024-07-14,9653.0,Check
INV116787,P107886,2024-12-06,23390.0,Check
INV117679,P107887,2024-04-16,15127.0,Check
INV106508,P107888,2024-12-03,18674.0,Wire
INV112646,P107889,2024-04-19,1682.0,Check
INV114085,P107890,2024-04-23,8838.0,Wire
INV118316,P107891,2024-06-24,10870.0,Check
INV101999,P107892,2024-08-11,22812.0,Wire
INV118046,P107893,2024-04-20,18415.0,ACH
INV101686,P107894,2024-12-15,848.5,Check
INV103881,P107895,2024-08-24,14019.0,Wire
INV105286,P107896,2024-06-07,8913.0,Check
INV106242,P107897,2024-05-10,8039.0,Wire
INV107518,P107898,2024-06-18,6429.5,Wire
INV113330,P107899,2025-02-26,8515.0,Wire
INV115653,P107900,2024-06-22,1418.0,ACH
INV104215,P107901,2024-03-11,23356.0,ACH
INV113892,P107902,2024-06-28,5011.0,Check
INV106595,P107903,2025-03-03,18359.0,Wire
INV113585,P107904,2024-09-29,8767.0,Check
INV116677,P107905,2025-01-15,17932.0,ACH
INV108291,P107906,2024-03-19,6010.0,Check
INV103322,P107907,2024-12-07,15237.0,ACH
INV107224,P107908,2024-12-09,24716.0,ACH
INV101723,P107909,2024-10-02,8017.0,Check
INV105747,P107910,2025-02-06,22406.0,Wire
INV106104,P107911,2024-10-18,751.5,Wire
INV116535,P107912,2024-05-21,11385.0,Wire
INV119196,P107913,2025-02-20,8948.0,ACH
INV102407,P107914,2024-12-31,11248.0,Check
INV112221,P107915,2025-01-10,11121.0,Wire
INV103465,P107916,2024-11-19,22447.0,ACH
INV108149,P107917,2024-07-08,5853.5,Wire
INV109571,P107918,2024-11-06,21508.0,ACH
INV112005,P107919,2025-02-23,6966.0,Check
INV102171,P107920,2024-05-24,19531.0,ACH
INV116012,P107921,2024-09-25,2011.0,ACH
INV107831,P107922,2024-11-15,5642.0,Check
INV103604,P107923,2024-05-06,7828.5,Check
INV108726,P107924,2024-03-07,4353.0,Check
INV118328,P107925,2024-06-13,9409.0,ACH
INV100443,P107926,2024-09-14,13579.0,Check
INV103076,P107927,2024-04-30,6603.0,ACH
INV119995,P107928,2024-03-28,5329.0,Wire
INV115176,P107929,2024-05-05,488.0,Wire
INV100376,P107930,2024-06-26,20163.0,Check
INV103460,P107931,2024-03-05,16957.0,ACH
INV109579,P107932,2024-04-16,5733.0,Check
INV100825,P107933,2024-08-27,9342.0,ACH
INV107470,P107934,2024-10-31,4584.0,Wire
INV100704,P107935,2024-12-24,13658.0,Wire
INV118965,P107936,2024-06-17,5022.0,Check
INV115558,P107937,2024-03-22,506.0,Wire
INV104012,P107938,2024-08-02,2607.5,Wire
INV102655,P107939,2024-12-03,12802.0,Check
INV105477,P107940,2024-06-19,13022.0,Check
INV104950,P107941,2024-04-15,4391.0,Wire
INV108293,P107942,2025-03-15,7124.0,Wire
INV113265,P107943,2024-07-30,11978.0,Check
INV111036,P107944,2025-01-13,13676.0,ACH
INV110437,P107945,2024-10-29,22032.0,Check
INV105838,P107946,2024-02-06,2775.0,Check
INV109252,P107947,2024-06-25,9875.0,Check
INV117678,P107948,2024-06-12,21172.0,Check
INV107599,P107949,2024-12-26,14802.0,ACH
INV119095,P107950,2024-07-18,18066.0,Wire
INV110812,P107951,2025-02-25,2222.0,ACH
INV103442,P107952,2024-05-13,12151.0,Check
INV105973,P107953,2025-01-24,6322.0,Check
INV109950,P107954,2024-07-06,2108.0,ACH
INV106820,P107955,2024-09-13,7464.0,ACH
INV110038,P107956,2024-07-16,15281.0,Wire
INV108698,P107957,2025-02-19,2963.0,ACH
INV100208,P107958,2025-02-13,1169.0,ACH
INV102337,P107959,2024-04-07,3471.0,ACH
INV115776,P107960,2024-11-29,4123.5,Check
INV104872,P107961,2025-03-16,5794.0,Check
INV103066,P107962,2024-05-16,13421.0,Check
INV116889,P107963,2025-03-03,10303.0,Wire
INV111537,P107964,2024-12-01,2010.0,Wire
INV105621,P107965,2024-10-17,23242.0,Wire
INV104801,P107966,2024-11-02,1135.0,Check
INV103909,P107967,2024-05-14,12706.0,ACH
INV113376,P107968,2024-11-29,8536.0,Wire
INV107527,P107969,2025-03-21,7359.0,Wire
INV115722,P107970,2024-06-07,10158.0,ACH
INV117893,P107971,2025-02-04,6476.0,ACH
INV114149,P107972,2024-04-02,1882.0,Check
INV100703,P107973,2024-03-26,506.0,ACH
INV108865,P107974,2024-09-27,22431.0,Wire
INV105172,P107975,2024-10-23,20757.0,Wire
INV101934,P107976,2024-02-09,9052.0,Check
INV118740,P107977,2024-08-26,2450.0,Check
INV118456,P107978,2024-05-12,23844.0,ACH
INV104694,P107979,2025-01-22,2817.0,Check
INV105165,P107980,2024-11-16,16698.0,Wire
INV113465,P107981,2024-03-01,18712.0,Check
INV105526,P107982,2025-02-21,1119.5,Check
INV110500,P107983,2024-05-25,15169.0,Check
INV114187,P107984,2024-07-04,11046.0,Check
INV102804,P107985,2024-09-04,16313.0,ACH
INV113726,P107986,2025-03-15,22665.0,ACH
INV102702,P107987,2024-02-11,16299.0,ACH
INV115971,P107988,2024-03-06,6524.0,Wire
INV112973,P107989,2024-09-28,12137.0,Wire
INV100461,P107990,2024-09-21,9737.0,Check
INV113914,P107991,2025-03-05,3177.0,Wire
INV100753,P107992,2024-09-04,819.5,Check
INV108156,P107993,2024-04-08,18230.0,Check
INV111900,P107994,2024-12-01,16098.0,Check
INV115405,P107995,2024-08-26,17782.0,Wire
INV114953,P107996,2024-06-15,14820.0,Wire
INV108013,P107997,2024-04-19,18139.0,Check
INV104129,P107998,2024-03-14,5805.0,ACH
INV101049,P107999,2024-02-13,19034.0,ACH
INV114789,P108000,2024-08-20,1133.0,Check
INV117635,P108001,2024-03-23,971.0,Check
INV110513,P108002,2025-01-25,19305.0,ACH
INV114355,P108003,2024-05-09,11333.0,ACH
INV112544,P108004,2024-07-24,13540.0,Wire
INV119648,P108005,2024-10-12,13067.0,ACH
INV117689,P108006,2024-07-30,21695.0,Check
INV119514,P108007,2024-02-02,6578.0,ACH
INV114435,P108008,2024-05-28,16382.0,ACH
INV105825,P108009,2025-03-09,9376.0,Wire
INV110533,P108010,2024-10-02,5090.0,Wire
INV110824,P108011,2024-03-24,1592.0,ACH
INV107828,P108012,2024-02-03,8655.0,Wire
INV118766,P108013,2024-06-06,11417.5,ACH
INV109988,P108014,2024-05-04,17232.0,Wire
INV119834,P108015,2025-01-27,17309.0,Check
INV117341,P108016,2024-03-13,4105.0,Check
INV104617,P108017,2025-03-07,24311.0,Check
INV109276,P108018,2024-08-11,6700.0,ACH
INV100908,P108019,2025-02-01,22355.0,Check
INV108839,P108020,2024-04-17,10904.0,Wire
INV113588,P108021,2024-09-16,12811.0,ACH
INV102293,P108022,2025-01-09,8610.0,ACH
INV108193,P108023,2024-12-29,18013.0,Check
INV101841,P108024,2024-08-15,24347.0,Wire
INV106892,P108025,2024-09-03,7305.0,Check
INV107273,P108026,2024-11-21,8198.0,ACH
INV105651,P108027,2024-07-06,3246.0,ACH
INV103388,P108028,2024-11-04,24112.0,ACH
INV108746,P108029,2024-03-05,20162.0,Check
INV106674,P108030,2025-03-13,3484.0,Check
INV117738,P108031,2025-03-22,12323.0,ACH
INV112257,P108032,2024-04-12,23599.0,Wire
INV104121,P108033,2024-05-31,15013.0,Check
INV119677,P108034,2024-11-29,24877.0,Wire
INV101201,P108035,2025-01-08,11358.0,Wire
INV118276,P108036,2025-03-07,14929.0,Check
INV108917,P108037,2025-01-29,4271.0,Wire
INV100111,P108038,2025-01-13,12090.0,ACH
INV118219,P108039,2024-12-06,13305.0,Wire
INV107229,P108040,2024-02-09,19072.0,Check
INV101701,P108041,2024-05-18,1562.0,Wire
INV105879,P108042,2024-12-02,811.0,ACH
INV112726,P108043,2024-05-19,14186.0,Wire
INV112428,P108044,2025-02-13,1358.0,Check
INV117795,P108045,2024-06-19,834.0,Wire
INV110393,P108046,2024-02-13,6222.0,Wire
INV109767,P108047,2024-05-19,20527.0,ACH
INV100978,P108048,2025-01-22,6230.0,ACH
INV116159,P108049,2025-01-31,3679.0,ACH
INV114290,P108050,2024-09-10,11926.0,Check
INV116634,P108051,2024-03-02,24978.0,ACH
INV114678,P108052,2024-02-25,6503.0,ACH
INV107730,P108053,2024-03-21,15200.0,Check
INV107570,P108054,2024-11-17,21940.0,ACH
INV106194,P108055,2024-03-29,8133.5,Check
INV115925,P108056,2025-02-11,17425.0,ACH
INV106550,P108057,2024-09-18,20224.0,Wire
INV118873,P108058,2024-05-13,13489.0,Check
INV112273,P108059,2025-03-10,4742.0,ACH
INV109720,P108060,2024-06-19,7368.0,ACH
INV104960,P108061,2024-06-22,2221.0,ACH
INV119719,P108062,2024-11-28,14464.0,Check
INV106842,P108063,2024-03-23,19861.0,Wire
INV112004,P108064,2024-07-06,5732.0,ACH
INV119417,P108065,2024-12-31,10902.0,ACH
INV108496,P108066,2024-04-03,4867.0,ACH
INV104364,P108067,2025-03-15,20035.0,Check
INV101408,P108068,2024-07-07,3741.5,ACH
INV107136,P108069,2024-05-16,11823.0,Wire
INV114225,P108070,2024-02-21,3455.0,Check
INV108565,P108071,2025-01-27,638.0,ACH
INV110034,P108072,2025-01-16,13127.0,Wire
INV113847,P108073,2024-07-20,9587.0,Wire
INV115667,P108074,2025-01-16,22721.0,Wire
INV113827,P108075,2024-04-21,8454.0,ACH
INV112204,P108076,2024-09-14,9079.5,ACH
INV108309,P108077,2024-02-25,24016.0,ACH
INV111802,P108078,2024-09-18,5800.5,Wire
INV103386,P108079,2024-10-05,6254.0,Wire
INV107112,P108080,2024-08-10,19617.0,Wire
INV107699,P108081,2024-06-15,18306.0,Check
INV116418,P108082,2024-09-12,7544.5,Wire
INV109248,P108083,2024-08-22,16948.0,ACH
INV113824,P108084,2024-07-25,8753.0,Check
INV118894,P108085,2025-02-25,8937.0,Check
INV110274,P108086,2024-04-18,20885.0,Wire
INV104641,P108087,2024-04-15,8175.5,Check
INV111979,P108088,2024-08-05,20101.0,Wire
INV113241,P108089,2024-06-25,14411.0,Wire
INV102416,P108090,2025-02-01,7689.0,ACH
INV109189,P108091,2025-02-11,14348.0,Wire
INV113209,P108092,2024-10-27,18973.0,Wire
INV101614,P108093,2024-11-08,11207.0,Wire
INV119079,P108094,2025-01-02,5920.0,ACH
INV111215,P108095,2024-09-23,11501.0,ACH
INV112276,P108096,2024-11-25,12711.0,ACH
INV113161,P108097,2024-05-28,22527.0,Check
INV114147,P108098,2024-07-15,5486.5,Wire
INV107335,P108099,2024-08-13,18139.0,Wire
INV108618,P108100,2024-05-15,9676.5,ACH
INV118156,P108101,2024-10-30,3281.0,Check
INV116053,P108102,2024-10-02,5990.0,ACH
INV101972,P108103,2024-12-05,3655.5,Wire
INV116301,P108104,2024-12-24,18377.0,Wire
INV102366,P108105,2024-11-10,11590.5,ACH
INV111074,P108106,2024-02-29,1051.0,Wire
INV116674,P108107,2024-12-20,13952.0,Check
INV115652,P108108,2024-12-31,1843.0,Wire
INV110547,P108109,2024-02-24,6462.0,Wire
INV116459,P108110,2025-01-15,6623.0,Check
INV111194,P108111,2025-01-11,9159.0,ACH
INV104786,P108112,2025-03-16,10370.0,ACH
INV103996,P108113,2024-11-11,3350.0,Wire
INV108064,P108114,2024-07-16,5756.0,ACH
INV107074,P108115,2024-11-13,306.0,Check
INV116886,P108116,2024-11-10,7745.0,ACH
INV107540,P108117,2024-09-14,16826.0,Wire
INV104913,P108118,2025-01-16,19130.0,ACH
INV103679,P108119,2024-06-17,6418.0,Check
INV117468,P108120,2024-05-13,9216.0,Check
INV114654,P108121,2024-07-20,11067.0,Wire
INV111532,P108122,2024-09-07,15210.0,Check
INV108350,P108123,2024-07-10,18210.0,Wire
INV114410,P108124,2024-08-24,4454.0,ACH
INV118476,P108125,2024-09-01,3748.0,ACH
INV116142,P108126,2024-03-04,20174.0,Check
INV114155,P108127,2024-02-27,1464.5,Check
INV104106,P108128,2024-08-05,24796.0,ACH
INV115146,P108129,2024-10-03,22156.0,ACH
INV108836,P108130,2024-03-24,6362.5,ACH
INV114625,P108131,2024-02-26,16546.0,Check
INV100216,P108132,2024-07-22,6829.5,Wire
INV117263,P108133,2024-06-14,18099.0,Check
INV104970,P108134,2024-02-28,9415.0,ACH
INV119469,P108135,2024-10-31,775.0,ACH
INV105531,P108136,2024-03-02,12563.0,ACH
INV105511,P108137,2025-02-18,3484.0,ACH
INV101670,P108138,2024-12-18,18706.0,ACH
INV115648,P108139,2024-12-09,9222.0,Wire
INV106101,P108140,2025-02-10,9612.0,Wire
INV106395,P108141,2025-03-15,6400.0,Check
INV104707,P108142,2024-03-20,1074.0,Wire
INV108729,P108143,2024-02-06,14766.0,ACH
INV105608,P108144,2025-01-10,5841.0,ACH
INV103360,P108145,2024-09-30,13046.0,Wire
INV116042,P108146,2024-09-05,9894.0,Check
INV114991,P108147,2024-06-25,4071.0,Wire
INV108093,P108148,2024-08-13,17318.0,ACH
INV114016,P108149,2024-05-17,5448.0,Wire
INV117112,P108150,2024-02-26,23022.0,Wire
INV104878,P108151,2024-03-07,16560.0,ACH
INV103804,P108152,2024-04-17,8642.0,Wire
INV114728,P108153,2024-02-07,10181.0,Check
INV115744,P108154,2024-10-13,21087.0,Wire
INV106486,P108155,2024-12-23,24173.0,Check
INV119453,P108156,2024-12-20,1218.0,ACH
INV106293,P108157,2024-08-31,4420.0,Wire
INV112339,P108158,2024-10-16,11497.0,Wire
INV107663,P108159,2025-03-21,14364.0,Wire
INV119582,P108160,2025-01-26,11219.0,Check
INV107304,P108161,2024-08-28,639.5,Check
INV105076,P108162,2024-02-22,4627.5,Wire
INV108253,P108163,2024-10-11,7947.0,ACH
INV114840,P108164,2024-02-17,2575.5,ACH
INV104696,P108165,2025-02-09,10497.5,Wire
INV107576,P108166,2025-02-23,13161.0,Wire
INV108116,P108167,2024-08-04,22621.0,Check
INV102297,P108168,2024-08-24,7293.5,Wire
INV101642,P108169,2024-06-06,7007.5,ACH
INV109606,P108170,2024-05-30,2123.5,Check
INV107546,P108171,2025-03-01,19574.0,Check
INV110205,P108172,2024-11-27,12348.0,Wire
INV110621,P108173,2024-06-30,15313.0,Check
INV100763,P108174,2024-02-12,22127.0,Wire
INV115799,P108175,2024-03-09,6873.0,Wire
INV111275,P108176,2025-01-14,15607.0,ACH
INV109299,P108177,2024-08-18,8073.0,Check
INV114242,P108178,2024-06-08,461.5,Check
INV108395,P108179,2024-04-13,12280.0,Check
INV100644,P108180,2024-10-23,8491.0,Check
INV110935,P108181,2024-12-29,780.0,ACH
INV112307,P108182,2024-08-16,10963.0,ACH
INV103297,P108183,2024-03-25,1693.0,Check
INV112218,P108184,2025-03-13,2502.0,Check
INV118930,P108185,2024-10-03,16038.0,ACH
INV102340,P108186,2024-02-07,23573.0,Check
INV117452,P108187,2024-05-14,4138.0,Check
INV107430,P108188,2024-09-03,3301.0,Check
INV102913,P108189,2024-10-12,9567.5,Check
INV103351,P108190,2024-02-24,9387.0,Wire
INV102390,P108191,2024-02-03,21349.0,ACH
INV107004,P108192,2024-04-06,10215.0,ACH
INV112447,P108193,2024-02-06,16181.0,ACH
INV118001,P108194,2025-01-27,8440.0,Wire
INV107207,P108195,2024-11-25,4879.0,Wire
INV108757,P108196,2024-11-03,3921.0,Wire
INV102477,P108197,2024-12-09,16205.0,ACH
INV109414,P108198,2024-08-27,8378.0,Check
INV111967,P108199,2024-02-16,14340.0,Check
INV117199,P108200,2024-06-14,10831.0,Wire
INV104558,P108201,2024-12-30,14293.0,ACH
INV114245,P108202,2025-03-21,7778.0,ACH
INV107904,P108203,2024-03-12,5728.0,ACH
INV115849,P108204,2024-10-02,20456.0,Wire
INV109273,P108205,2024-03-10,18583.0,Wire
INV108815,P108206,2024-08-17,15195.0,Check
INV107039,P108207,2024-09-06,17734.0,Wire
INV109849,P108208,2024-06-27,20790.0,ACH
INV106021,P108209,2024-05-16,5844.0,ACH
INV101126,P108210,2024-12-19,7088.0,Wire
INV115018,P108211,2024-07-11,15316.0,Wire
INV107308,P108212,2024-10-17,18954.0,Check
INV119627,P108213,2024-04-23,5282.0,Wire
INV106634,P108214,2024-02-08,7810.0,ACH
INV115793,P108215,2025-02-17,8496.0,Check
INV113219,P108216,2024-02-09,17069.0,Check
INV117911,P108217,2024-02-29,16897.0,ACH
INV101669,P108218,2024-04-01,20218.0,ACH
INV116853,P108219,2024-10-14,2888.0,ACH
INV108344,P108220,2024-01-31,5935.0,Check
INV108176,P108221,2024-08-22,4845.0,Wire
INV111585,P108222,2025-03-07,4319.0,Check
INV117331,P108223,2024-07-19,11993.0,Check
INV111610,P108224,2024-05-26,11081.5,Check
INV103898,P108225,2024-07-09,17125.0,Wire
INV106744,P108226,2024-10-17,4118.0,Check
INV107919,P108227,2024-05-31,14465.0,Wire
INV106156,P108228,2024-06-02,20369.0,Wire
INV103312,P108229,2024-02-01,7231.0,Wire
INV100479,P108230,2024-09-16,8967.0,ACH
INV101596,P108231,2025-03-24,14905.0,ACH
INV114813,P108232,2024-08-26,12947.0,ACH
INV108915,P108233,2025-01-17,4325.0,Check
INV117662,P108234,2024-02-08,12894.0,Check
INV105715,P108235,2025-01-15,23908.0,ACH
INV101786,P108236,2024-12-22,21576.0,Check
INV108254,P108237,2024-10-28,3575.0,Wire
INV119793,P108238,2024-07-06,837.0,Check
INV115354,P108239,2024-10-20,3013.5,Check
INV119076,P108240,2025-01-08,1652.0,ACH
INV113730,P108241,2024-10-27,13337.0,Check
INV108040,P108242,2024-02-12,19925.0,Check
INV112947,P108243,2025-02-10,8317.0,Wire
INV100883,P108244,2024-10-27,1694.0,Check
INV100543,P108245,2025-03-24,21288.0,Check
INV111456,P108246,2024-05-26,7953.0,Check
INV104919,P108247,2024-11-24,5837.5,Wire
INV118797,P108248,2024-08-19,1904.0,Check
INV101977,P108249,2024-10-15,15952.0,ACH
INV113636,P108250,2024-07-09,24357.0,Check
INV104457,P108251,2025-03-17,14754.0,Wire
INV118863,P108252,2024-09-05,9739.0,ACH
INV102160,P108253,2024-10-27,5436.5,Wire
INV107820,P108254,2024-06-14,9902.0,Wire
INV116313,P108255,2024-06-13,3233.5,ACH
INV114930,P108256,2024-02-29,13454.0,Wire
INV118585,P108257,2024-10-31,11605.0,ACH
INV105434,P108258,2024-02-13,6028.5,Wire
INV117667,P108259,2024-11-11,13839.0,ACH
INV118998,P108260,2024-12-31,8080.0,ACH
INV117171,P108261,2024-12-05,11241.0,Wire
INV100510,P108262,2025-03-13,12743.0,Check
INV113197,P108263,2024-02-18,2510.0,ACH
INV108194,P108264,2025-03-08,18888.0,Check
INV100839,P108265,2024-05-29,2150.0,ACH
INV115322,P108266,2024-06-26,4004.0,ACH
INV119709,P108267,2024-12-07,17704.0,Wire
INV112525,P108268,2024-06-18,2342.0,ACH
INV104839,P108269,2024-03-16,10633.0,Wire
INV104889,P108270,2025-02-06,20174.0,Check
INV117228,P108271,2024-03-27,3518.0,ACH
INV100762,P108272,2025-01-12,13839.0,Check
INV111012,P108273,2024-02-18,8821.0,ACH
INV116286,P108274,2024-10-07,12497.5,Check
INV104840,P108275,2024-06-19,11675.0,Check
INV108358,P108276,2024-11-17,18962.0,Wire
INV107076,P108277,2024-02-23,9445.0,Wire
INV101142,P108278,2025-01-11,21727.0,Wire
INV106189,P108279,2024-09-27,8132.0,Wire
INV114860,P108280,2024-05-15,22315.0,ACH
INV109500,P108281,2024-06-29,10512.0,Wire
INV105461,P108282,2024-08-06,16634.0,Wire
INV116987,P108283,2024-05-14,12896.0,ACH
INV105156,P108284,2024-03-09,11719.0,Check
INV101801,P108285,2025-01-24,6597.0,ACH
INV104756,P108286,2024-03-07,5932.0,Check
INV115413,P108287,2024-02-19,6546.0,Wire
INV108909,P108288,2024-02-25,10558.0,ACH
INV110528,P108289,2024-12-30,7503.5,Wire
INV100530,P108290,2024-10-10,1969.0,ACH
INV101919,P108291,2024-05-29,8406.0,Check
INV116249,P108292,2024-08-21,8163.0,ACH
INV118055,P108293,2025-01-01,3138.0,Wire
INV114176,P108294,2024-12-20,24599.0,Check
INV110475,P108295,2024-09-03,21103.0,Check
INV101949,P108296,2024-03-25,3301.0,ACH
INV119056,P108297,2024-03-28,17925.0,Wire
INV112169,P108298,2024-09-19,11182.0,Wire
INV110960,P108299,2024-10-24,11198.0,Wire
INV117661,P108300,2024-03-05,2012.0,Check
